CustomerID,Recency,Frequency,Monetary,AvgOrderValue,StdOrderValue,TotalOrders,TotalItems,R_Score,F_Score,M_Score,RFM_Score,RFM_Numeric,Customer_Segment
15022.0,312,1,281.05,14.79,23.82,19,113,1,1,2,112,4,Hibernating
15023.0,4,10,5287.64,12.04,11.57,439,2157,5,5,5,555,15,Champions
15024.0,2,8,2414.18,11.18,10.78,216,1281,5,5,5,555,15,Champions
15025.0,203,1,617.83,8.58,6.54,72,319,1,1,3,113,5,Others
15026.0,10,2,579.89,7.53,5.82,77,370,5,3,3,533,11,Potential_Loyalists
15027.0,30,6,2129.45,38.03,45.17,56,2217,4,5,4,454,13,Champions
15028.0,3,3,521.78,7.67,9.16,68,333,5,3,3,533,11,Potential_Loyalists
15029.0,254,1,365.1,36.51,26.93,10,234,1,1,2,112,4,Hibernating
15030.0,15,6,1461.63,56.22,52.38,26,853,4,5,4,454,13,Champions
15031.0,29,10,2449.75,8.6,9.88,285,1176,4,5,5,455,14,Champions
15032.0,1,7,8821.55,120.84,116.98,73,5291,5,5,5,555,15,Champions
15034.0,21,6,3957.04,10.93,17.33,362,2335,4,5,5,455,14,Champions
15037.0,11,2,397.76,8.84,12.49,45,298,5,3,2,532,10,Potential_Loyalists
15038.0,4,4,579.67,4.08,3.16,142,212,5,4,3,543,12,Loyal_Customers
15039.0,3,47,19960.3,15.69,28.51,1272,8905,5,5,5,555,15,Champions
15040.0,176,1,7.49,7.49,,1,1,1,1,1,111,3,Hibernating
15041.0,79,1,109.47,2.88,3.54,38,91,2,1,1,211,4,Hibernating
15042.0,230,1,179.52,44.88,36.3,4,208,1,1,1,111,3,Hibernating
15043.0,98,5,2333.3199999999997,48.61,80.49,48,719,2,4,5,245,11,Need_Attention
15044.0,14,18,8389.42,18.56,13.61,452,2456,5,5,5,555,15,Champions
15046.0,60,10,2533.37,13.13,16.92,193,1213,3,5,5,355,13,Loyal_Customers
15048.0,3,1,98.7,4.29,5.33,23,32,5,1,1,511,7,New_Customers
15050.0,56,2,2349.5,32.18,25.7,73,1384,3,3,5,335,11,Promising
15051.0,14,6,2543.55,17.3,17.3,147,2042,5,5,5,555,15,Champions
15055.0,109,3,549.12,6.78,7.89,81,225,2,3,3,233,8,Need_Attention
15056.0,155,1,113.65,18.94,9.12,6,69,2,1,1,211,4,Hibernating
15057.0,78,3,1766.46,39.25,26.99,45,726,2,3,4,234,9,Need_Attention
15058.0,11,5,1285.04,15.86,15.63,81,591,5,4,4,544,13,Champions
15059.0,11,10,2153.48,6.12,5.41,352,995,5,5,5,555,15,Champions
15061.0,2,86,83284.38,142.61,218.1,584,51791,5,5,5,555,15,Champions
15062.0,58,4,1597.76,15.66,5.5,102,1109,3,4,4,344,11,Loyal_Customers
15064.0,45,4,1254.41,15.49,7.28,81,810,3,4,4,344,11,Loyal_Customers
15065.0,45,1,168.73,15.34,6.27,11,63,3,1,1,311,5,Others
15067.0,48,2,2118.12,22.3,15.93,95,1197,3,3,4,334,10,Promising
15068.0,53,2,621.54,5.45,5.17,114,468,3,3,3,333,9,Promising
15070.0,7,3,737.0500000000001,23.03,17.77,32,339,5,3,3,533,11,Potential_Loyalists
15071.0,21,2,473.49,16.91,4.57,28,147,4,3,2,432,9,Potential_Loyalists
15072.0,114,1,187.52,14.42,5.85,13,164,2,1,1,211,4,Hibernating
15073.0,35,5,1744.61,16.62,5.72,105,919,4,4,4,444,12,Champions
15074.0,64,2,817.46,26.37,27.12,31,608,3,3,3,333,9,Promising
15076.0,127,2,566.89,18.29,7.77,31,295,2,3,3,233,8,Need_Attention
15077.0,129,2,2428.08,75.88,87.89,32,528,2,3,5,235,10,Need_Attention
15078.0,3,23,8018.77,22.72,10.66,353,3885,5,5,5,555,15,Champions
15079.0,0,8,2871.7400000000002,29.3,44.4,98,1115,5,5,5,555,15,Champions
15080.0,62,2,546.25,17.62,6.25,31,287,3,3,3,333,9,Promising
15081.0,2,8,1460.92,19.22,10.29,76,616,5,5,4,554,14,Champions
15082.0,303,1,93.35000000000001,15.56,4.77,6,43,1,1,1,111,3,Hibernating
15084.0,14,2,965.1999999999999,31.14,21.26,31,600,5,3,3,533,11,Potential_Loyalists
15085.0,364,1,347.54,38.62,15.9,9,169,1,1,2,112,4,Hibernating
15086.0,199,2,218.53,19.87,7.77,11,95,1,3,1,131,5,Others
15091.0,309,2,565.9,20.96,19.92,27,236,1,3,3,133,7,At_Risk
15092.0,97,1,318.65,16.77,3.19,19,95,2,1,2,212,5,Hibernating
15093.0,7,18,9729.09,43.43,50.92,224,7897,5,5,5,555,15,Champions
15094.0,98,2,83.0,16.6,1.22,5,28,2,3,1,231,6,Others
15095.0,55,6,1771.04,23.0,18.41,77,1154,3,5,4,354,12,Loyal_Customers
15097.0,218,2,660.27,16.1,49.21,41,254,1,3,3,133,7,At_Risk
15100.0,1,6,2018.6999999999998,134.58,158.81,15,254,5,5,4,554,14,Champions
15101.0,150,4,1160.41,23.21,23.79,50,435,2,4,4,244,10,Need_Attention
15102.0,165,2,554.67,20.54,13.65,27,339,2,3,3,233,8,Need_Attention
15105.0,65,2,795.98,15.92,4.21,50,536,3,3,3,333,9,Promising
15107.0,7,4,620.85,20.03,11.22,31,187,5,4,3,543,12,Loyal_Customers
15109.0,214,2,498.15000000000003,24.91,9.75,20,127,1,3,3,133,7,At_Risk
15110.0,38,2,509.75,28.32,26.55,18,91,3,3,3,333,9,Promising
15111.0,7,3,1163.39,17.36,5.05,67,454,5,3,4,534,12,Potential_Loyalists
15112.0,246,1,209.4,29.91,18.97,7,72,1,1,1,111,3,Hibernating
15114.0,18,2,639.56,18.81,6.63,34,436,4,3,3,433,10,Potential_Loyalists
15115.0,367,1,191.74,13.7,2.46,14,88,1,1,1,111,3,Hibernating
15117.0,83,3,934.19,17.97,20.45,52,1145,2,3,3,233,8,Need_Attention
15122.0,57,8,2853.4900000000002,19.68,10.87,145,1233,3,5,5,355,13,Loyal_Customers
15123.0,56,3,2456.86,31.91,26.38,77,1329,3,3,5,335,11,Promising
15124.0,111,2,266.63,16.66,6.85,16,229,2,3,2,232,7,About_To_Sleep
15125.0,114,9,5496.39,48.64,36.75,113,2240,2,5,5,255,12,Need_Attention
15126.0,171,2,449.49,17.98,8.88,25,273,2,3,2,232,7,About_To_Sleep
15127.0,154,1,304.97,25.41,15.75,12,213,2,1,2,212,5,Hibernating
15128.0,65,1,312.68,14.89,7.64,21,240,3,1,2,312,6,Others
15129.0,20,12,3412.78,27.75,26.21,123,2208,4,5,5,455,14,Champions
15131.0,29,1,80.28,11.47,4.33,7,88,4,1,1,411,6,New_Customers
15133.0,17,2,824.48,41.22,28.15,20,280,4,3,3,433,10,Potential_Loyalists
15134.0,16,2,208.3,17.36,6.83,12,170,4,3,1,431,8,Others
15135.0,191,1,166.63,15.15,1.45,11,41,1,1,1,111,3,Hibernating
15137.0,155,2,823.4,24.22,13.06,34,596,2,3,3,233,8,Need_Attention
15138.0,28,1,502.52,16.21,6.86,31,300,4,1,3,413,8,New_Customers
15140.0,77,1,889.44,27.8,20.18,32,438,2,1,3,213,6,Others
15141.0,92,7,1388.47,17.36,6.49,80,1197,2,5,4,254,11,Need_Attention
15142.0,45,5,2121.18,18.29,10.38,116,1790,3,4,4,344,11,Loyal_Customers
15143.0,67,1,304.18,17.89,9.29,17,170,3,1,2,312,6,Others
15144.0,14,12,5579.87,42.27,28.14,132,2201,5,5,5,555,15,Champions
15149.0,211,4,1033.81,22.47,30.96,46,252,1,4,4,144,9,At_Risk
15150.0,91,3,3686.61,15.89,6.45,232,2525,2,3,5,235,10,Need_Attention
15151.0,58,2,2085.61,36.59,52.29,57,795,3,3,4,334,10,Promising
15152.0,336,1,518.14,17.87,10.04,29,290,1,1,3,113,5,Others
15154.0,113,2,1089.44,10.68,7.88,102,244,2,3,4,234,9,Need_Attention
15155.0,18,1,383.96999999999997,16.0,5.56,24,192,4,1,2,412,7,New_Customers
15157.0,204,2,718.04,26.59,16.67,27,1074,1,3,3,133,7,At_Risk
15158.0,36,1,204.62,51.16,76.04,4,21,3,1,1,311,5,Others
15159.0,30,4,3475.7200000000003,34.76,30.71,100,2071,4,4,5,445,13,Champions
15160.0,9,3,431.11,22.69,10.72,19,223,5,3,2,532,10,Potential_Loyalists
15161.0,23,1,119.92,3.63,2.24,33,144,4,1,1,411,6,New_Customers
15162.0,366,1,312.9,26.08,14.24,12,74,1,1,2,112,4,Hibernating
15164.0,24,6,1203.53,4.79,3.53,251,561,4,5,4,454,13,Champions
15165.0,8,1,487.75,18.06,4.13,27,160,5,1,2,512,8,New_Customers
15166.0,102,1,167.16,13.93,4.66,12,140,2,1,1,211,4,Hibernating
15167.0,42,4,1468.82,5.54,6.86,265,798,3,4,4,344,11,Loyal_Customers
15169.0,17,2,569.22,9.65,7.5,59,356,4,3,3,433,10,Potential_Loyalists
15170.0,41,1,81.15,20.29,7.0,4,33,3,1,1,311,5,Others
15173.0,15,7,1494.6,17.38,11.09,86,840,4,5,4,454,13,Champions
15174.0,45,1,345.71,15.03,7.1,23,237,3,1,2,312,6,Others
15176.0,302,1,988.0400000000001,19.0,7.02,52,448,1,1,4,114,6,Others
15177.0,60,1,948.9300000000001,36.5,36.99,26,485,3,1,3,313,7,Others
15179.0,27,8,5284.97,23.91,17.12,221,3478,4,5,5,455,14,Champions
15180.0,2,3,816.9300000000001,15.71,5.31,52,654,5,3,3,533,11,Potential_Loyalists
15181.0,55,2,510.72,127.68,53.01,4,144,3,3,3,333,9,Promising
15182.0,20,9,2376.102,24.75,25.29,96,933,4,5,5,455,14,Champions
15183.0,182,3,639.93,16.84,13.92,38,297,1,3,3,133,7,At_Risk
15184.0,22,2,283.19,12.87,8.09,22,263,4,3,2,432,9,Potential_Loyalists
15186.0,109,3,991.7900000000001,30.05,15.14,33,501,2,3,4,234,9,Need_Attention
15188.0,360,1,310.43,13.5,10.12,23,233,1,1,2,112,4,Hibernating
15189.0,16,5,1298.99,44.79,57.28,29,753,4,4,4,444,12,Champions
15190.0,69,1,834.4399999999999,20.86,10.45,40,790,3,1,3,313,7,Others
15191.0,98,3,588.05,16.8,5.32,35,287,2,3,3,233,8,Need_Attention
15192.0,0,3,937.07,17.04,9.96,55,726,5,3,3,533,11,Potential_Loyalists
15194.0,3,14,4811.16,26.43,20.06,182,3466,5,5,5,555,15,Champions
15196.0,67,2,313.7,7.47,6.01,42,130,3,3,2,332,8,Promising
15197.0,29,3,797.9,29.55,30.36,27,589,4,3,3,433,10,Potential_Loyalists
15198.0,43,3,377.71,17.99,18.47,21,207,3,3,2,332,8,Promising
15199.0,9,6,1853.7,48.78,40.46,38,498,5,5,4,554,14,Champions
15200.0,129,1,549.0500000000001,18.3,6.18,30,195,2,1,3,213,6,Others
15201.0,74,2,606.4100000000001,19.56,11.16,31,450,2,3,3,233,8,Need_Attention
15203.0,25,9,2572.38,12.8,5.67,201,2429,4,5,5,455,14,Champions
15207.0,51,3,683.92,28.5,23.03,24,428,3,3,3,333,9,Promising
15208.0,58,1,100.4,16.73,2.48,6,40,3,1,1,311,5,Others
15209.0,365,1,178.98000000000002,13.77,7.54,13,94,1,1,1,111,3,Hibernating
15210.0,13,2,845.01,17.98,13.64,47,613,5,3,3,533,11,Potential_Loyalists
15211.0,0,1,383.07,16.66,5.29,23,117,5,1,2,512,8,New_Customers
15212.0,11,1,106.47999999999999,21.3,10.79,5,48,5,1,1,511,7,New_Customers
15215.0,28,4,1687.49,21.63,22.91,78,551,4,4,4,444,12,Champions
15216.0,253,1,389.49,17.7,6.25,22,189,1,1,2,112,4,Hibernating
15217.0,198,1,426.24,15.22,2.91,28,190,1,1,2,112,4,Hibernating
15218.0,24,11,5711.9400000000005,24.83,33.89,230,3201,4,5,5,455,14,Champions
15219.0,283,1,379.7,22.34,9.66,17,226,1,1,2,112,4,Hibernating
15221.0,1,4,2062.2,71.11,35.34,29,244,5,4,4,544,13,Champions
15222.0,107,10,2965.91,22.3,19.05,133,4018,2,5,5,255,12,Need_Attention
15223.0,244,3,662.2,47.3,33.89,14,172,1,3,3,133,7,At_Risk
15224.0,147,3,549.28,26.16,21.06,21,291,2,3,3,233,8,Need_Attention
15227.0,31,4,1269.0900000000001,20.47,11.77,62,467,4,4,4,444,12,Champions
15228.0,63,2,2193.56,20.12,10.84,109,1120,3,3,5,335,11,Promising
15229.0,221,1,160.5,17.83,7.29,9,114,1,1,1,111,3,Hibernating
15231.0,256,1,250.26000000000002,17.88,4.82,14,190,1,1,2,112,4,Hibernating
15233.0,36,1,59.400000000000006,59.4,,1,12,3,1,1,311,5,Others
15235.0,4,6,690.3000000000001,15.69,6.09,44,411,5,5,3,553,13,Loyal_Customers
15240.0,9,7,2753.41,18.86,11.96,146,1845,5,5,5,555,15,Champions
15241.0,65,3,1293.72,17.48,11.79,74,1510,3,3,4,334,10,Promising
15242.0,57,1,302.04,75.51,22.31,4,196,3,1,2,312,6,Others
15243.0,70,1,610.6,15.66,5.17,39,358,3,1,3,313,7,Others
15244.0,301,1,280.51,20.04,18.11,14,67,1,1,2,112,4,Hibernating
15245.0,37,5,2095.0,35.51,46.73,59,1237,3,4,4,344,11,Loyal_Customers
15246.0,190,1,266.25,14.79,3.65,18,112,1,1,2,112,4,Hibernating
15247.0,112,2,620.06,56.37,43.63,11,354,2,3,3,233,8,Need_Attention
15248.0,46,3,1893.93,17.87,10.42,106,1065,3,3,4,334,10,Promising
15249.0,65,5,2577.54,16.96,5.51,152,1403,3,4,5,345,12,Loyal_Customers
15250.0,275,1,60.0,20.0,0.0,3,48,1,1,1,111,3,Hibernating
15251.0,49,10,9839.55,82.69,42.88,119,5937,3,5,5,355,13,Loyal_Customers
15252.0,56,3,1362.63,18.41,14.81,74,908,3,3,4,334,10,Promising
15253.0,38,3,1136.89,18.05,7.62,63,722,3,3,4,334,10,Promising
15254.0,181,2,787.99,16.08,11.95,49,436,1,3,3,133,7,At_Risk
15255.0,31,8,2815.17,19.97,17.12,141,1725,4,5,5,455,14,Champions
15256.0,196,1,71.95,17.99,8.94,4,37,1,1,1,111,3,Hibernating
15257.0,49,1,368.75,73.75,121.24,5,25,3,1,2,312,6,Others
15259.0,147,4,1182.3799999999999,20.74,37.34,57,631,2,4,4,244,10,Need_Attention
15260.0,7,20,7377.46,22.98,24.22,321,3837,5,5,5,555,15,Champions
15261.0,16,3,1253.18,17.17,9.06,73,536,4,3,4,434,11,Potential_Loyalists
15262.0,15,2,239.87,14.99,3.47,16,145,4,3,1,431,8,Others
15264.0,165,1,454.66,14.21,2.77,32,178,2,1,2,212,5,Hibernating
15265.0,239,2,1839.52,16.57,3.96,111,958,1,3,4,134,8,At_Risk
15266.0,14,4,732.91,18.79,23.14,39,218,5,4,3,543,12,Loyal_Customers
15268.0,113,3,961.9000000000001,43.72,58.55,22,428,2,3,3,233,8,Need_Attention
15269.0,15,2,816.5600000000001,24.74,10.86,33,346,4,3,3,433,10,Potential_Loyalists
15270.0,35,14,6145.37,48.39,49.64,127,2489,4,5,5,455,14,Champions
15271.0,0,10,2146.95,6.51,6.4,330,1239,5,5,5,555,15,Champions
15272.0,85,4,1309.01,5.87,9.73,223,355,2,4,4,244,10,Need_Attention
15273.0,234,1,228.96,228.96,,1,216,1,1,1,111,3,Hibernating
15276.0,29,3,491.17,3.81,3.51,129,256,4,3,2,432,9,Potential_Loyalists
15277.0,60,1,220.44,15.75,7.4,14,168,3,1,1,311,5,Others
15278.0,196,4,496.16,17.11,11.8,29,458,1,4,2,142,7,Others
15279.0,15,4,1290.03,17.2,7.0,75,613,4,4,4,444,12,Champions
15280.0,123,2,284.4,6.46,5.45,44,353,2,3,2,232,7,About_To_Sleep
15281.0,13,7,6211.42,16.22,9.28,383,4022,5,5,5,555,15,Champions
15282.0,205,1,348.59,12.91,11.31,27,395,1,1,2,112,4,Hibernating
15283.0,25,3,148.32999999999998,16.48,6.97,9,27,4,3,1,431,8,Others
15284.0,135,1,24.75,24.75,,1,5,2,1,1,211,4,Hibernating
15285.0,42,1,94.92,15.82,5.49,6,120,3,1,1,311,5,Others
15287.0,14,3,369.34000000000003,23.08,18.7,16,577,5,3,2,532,10,Potential_Loyalists
15288.0,0,6,1574.51,17.3,25.61,91,627,5,5,4,554,14,Champions
15289.0,93,2,653.3100000000001,16.75,7.44,39,619,2,3,3,233,8,Need_Attention
15290.0,28,8,2553.06,29.01,17.9,88,2066,4,5,5,455,14,Champions
15291.0,8,26,9178.26,64.18,67.62,143,2914,5,5,5,555,15,Champions
15293.0,300,1,247.5,13.03,4.54,19,178,1,1,1,111,3,Hibernating
15294.0,45,1,233.35,15.56,2.44,15,97,3,1,1,311,5,Others
15295.0,289,1,207.04,3.98,2.8,52,139,1,1,1,111,3,Hibernating
15296.0,55,6,6650.17,19.56,17.17,340,3686,3,5,5,355,13,Loyal_Customers
15298.0,1,12,4659.47,18.64,10.18,250,3170,5,5,5,555,15,Champions
15299.0,7,6,3484.5299999999997,580.76,267.23,6,2505,5,5,5,555,15,Champions
15301.0,3,6,2533.09,18.49,10.81,137,1515,5,5,5,555,15,Champions
15302.0,365,1,308.0,20.53,9.25,15,102,1,1,2,112,4,Hibernating
15303.0,200,2,650.16,17.11,5.98,38,266,1,3,3,133,7,At_Risk
15304.0,3,2,225.15,37.52,34.3,6,29,5,3,1,531,9,Others
15305.0,190,1,93.6,18.72,6.4,5,40,1,1,1,111,3,Hibernating
15306.0,135,6,2310.38,22.22,33.3,104,2264,2,5,5,255,12,Need_Attention
15309.0,245,4,797.96,14.78,4.16,54,440,1,4,3,143,8,At_Risk
15310.0,113,1,1634.64,36.33,29.15,45,1476,2,1,4,214,7,Others
15311.0,0,121,55942.74,27.45,42.7,2038,32784,5,5,5,555,15,Champions
15312.0,18,8,2005.34,17.29,7.5,116,1177,4,5,4,454,13,Champions
15314.0,48,2,492.48,18.94,22.77,26,437,3,3,2,332,8,Promising
15317.0,312,1,129.75,25.95,18.78,5,45,1,1,1,111,3,Hibernating
15321.0,72,9,3961.42,18.51,7.49,214,2472,2,5,5,255,12,Need_Attention
15322.0,111,1,711.18,17.35,11.69,41,555,2,1,3,213,6,Others
15323.0,197,3,434.6,14.99,3.92,29,188,1,3,2,132,6,Others
15324.0,336,1,140.22000000000003,17.53,8.07,8,74,1,1,1,111,3,Hibernating
15325.0,30,7,1439.72,8.18,5.86,176,1151,4,5,4,454,13,Champions
15326.0,244,4,1388.81,13.89,5.91,100,965,1,4,4,144,9,At_Risk
15328.0,42,1,107.24,13.4,5.71,8,88,3,1,1,311,5,Others
15329.0,9,8,1909.13,19.68,10.71,97,731,5,5,4,554,14,Champions
15331.0,134,3,767.91,17.45,9.22,44,701,2,3,3,233,8,Need_Attention
15332.0,1,6,4892.68,31.77,20.19,154,2306,5,5,5,555,15,Champions
15336.0,36,1,240.5,16.03,3.13,15,84,3,1,1,311,5,Others
15337.0,46,1,373.02,17.76,6.19,21,200,3,1,2,312,6,Others
15338.0,312,1,277.93,4.79,4.1,58,148,1,1,2,112,4,Hibernating
15339.0,56,5,1246.95,9.31,12.79,134,722,3,4,4,344,11,Loyal_Customers
15340.0,196,1,105.5,15.07,4.15,7,76,1,1,1,111,3,Hibernating
15341.0,84,1,382.2,54.6,10.32,7,196,2,1,2,212,5,Hibernating
15346.0,60,2,343.7,17.18,3.44,20,116,3,3,2,332,8,Promising
15347.0,1,4,1162.0,32.28,27.21,36,542,5,4,4,544,13,Champions
15350.0,8,2,547.6,18.25,5.05,30,272,5,3,3,533,11,Potential_Loyalists
15351.0,4,4,1770.23,12.12,15.9,146,737,5,4,4,544,13,Champions
15352.0,183,1,111.15,3.27,3.09,34,40,1,1,1,111,3,Hibernating
15353.0,2,6,2336.0,7.51,7.68,311,1181,5,5,5,555,15,Champions
15354.0,238,3,284.4,94.8,0.0,3,3,1,3,2,132,6,Others
15356.0,3,4,664.66,3.03,2.21,219,324,5,4,3,543,12,Loyal_Customers
15358.0,0,22,8703.21,15.03,7.96,579,8328,5,5,5,555,15,Champions
15359.0,297,8,181.35,11.33,7.62,16,145,1,5,1,151,7,Others
15361.0,161,3,270.15,90.05,25.26,3,37,2,3,2,232,7,About_To_Sleep
15362.0,83,2,613.08,15.33,6.15,40,368,2,3,3,233,8,Need_Attention
15363.0,7,2,678.11,19.37,7.3,35,383,5,3,3,533,11,Potential_Loyalists
15365.0,38,6,2242.81,21.57,12.02,104,1047,3,5,5,355,13,Loyal_Customers
15366.0,44,5,1786.57,19.01,15.96,94,1826,3,4,4,344,11,Loyal_Customers
15367.0,53,7,3203.7400000000002,17.41,7.39,184,1887,3,5,5,355,13,Loyal_Customers
15368.0,29,1,275.8,68.95,94.42,4,176,4,1,2,412,7,New_Customers
15369.0,127,11,6251.26,105.95,102.03,59,3288,2,5,5,255,12,Need_Attention
15370.0,45,1,1352.96,27.06,21.52,50,567,3,1,4,314,8,Others
15371.0,297,1,59.400000000000006,59.4,,1,12,1,1,1,111,3,Hibernating
15372.0,85,7,4009.66,133.66,74.35,30,3486,2,5,5,255,12,Need_Attention
15373.0,6,6,1002.93,14.75,15.95,68,268,5,5,4,554,14,Champions
15374.0,259,1,139.32,19.9,13.21,7,164,1,1,1,111,3,Hibernating
15375.0,325,1,60.959999999999994,10.16,5.94,6,84,1,1,1,111,3,Hibernating
15377.0,17,4,1211.75,57.7,56.76,21,253,4,4,4,444,12,Champions
15378.0,97,2,246.5,20.54,6.15,12,130,2,3,1,231,6,Others
15379.0,35,1,1174.55,17.02,6.45,69,695,4,1,4,414,9,Others
15380.0,0,7,1788.8,105.22,82.67,17,656,5,5,4,554,14,Champions
15381.0,58,3,1293.72,80.86,84.6,16,631,3,3,4,334,10,Promising
15382.0,9,6,7777.84,23.57,16.57,330,5166,5,5,5,555,15,Champions
15384.0,16,2,1385.38,17.99,13.45,77,1171,4,3,4,434,11,Potential_Loyalists
15385.0,27,2,625.2,69.47,89.52,9,267,4,3,3,433,10,Potential_Loyalists
15387.0,127,1,468.65,23.43,15.04,20,335,2,1,2,212,5,Hibernating
15389.0,35,4,2233.8,446.76,136.89,5,3540,4,4,5,445,13,Champions
15390.0,31,2,1216.66,15.8,6.01,77,894,4,3,4,434,11,Potential_Loyalists
15391.0,219,1,289.87,24.16,18.12,12,109,1,1,2,112,4,Hibernating
15392.0,9,3,1376.09,22.93,23.87,60,867,5,3,4,534,12,Potential_Loyalists
15393.0,202,3,659.48,20.61,15.57,32,228,1,3,3,133,7,At_Risk
15394.0,30,7,3103.26,21.85,10.96,142,1462,4,5,5,455,14,Champions
15396.0,218,1,508.20000000000005,254.1,41.15,2,156,1,1,3,113,5,Others
15400.0,55,3,586.1,39.07,37.59,15,272,3,3,3,333,9,Promising
15401.0,87,2,216.95,15.5,3.82,14,93,2,3,1,231,6,Others
15402.0,22,4,1203.77,13.53,8.94,89,1340,4,4,4,444,12,Champions
15403.0,126,2,170.88,21.36,6.78,8,492,2,3,1,231,6,Others
15404.0,10,1,257.06,16.07,4.83,16,334,5,1,2,512,8,New_Customers
15405.0,211,1,310.74,14.12,3.91,22,155,1,1,2,112,4,Hibernating
15406.0,88,2,465.16,6.74,7.52,69,293,2,3,2,232,7,About_To_Sleep
15409.0,356,1,131.25,14.58,5.3,9,59,1,1,1,111,3,Hibernating
15410.0,203,2,1234.88,30.87,21.66,40,702,1,3,4,134,8,At_Risk
15413.0,326,5,6798.72,271.95,196.36,25,2694,1,4,5,145,10,At_Risk
15416.0,113,3,588.5,16.35,4.46,36,330,2,3,3,233,8,Need_Attention
15418.0,60,2,449.42,6.61,7.57,68,264,3,3,2,332,8,Promising
15420.0,69,6,743.0,13.27,5.64,56,844,3,5,3,353,11,Loyal_Customers
15421.0,20,6,2854.98,10.86,8.0,263,1427,4,5,5,455,14,Champions
15422.0,14,5,1522.27,13.35,10.35,114,672,5,4,4,544,13,Champions
15423.0,216,2,223.39000000000001,18.62,10.09,12,97,1,3,1,131,5,Others
15424.0,98,1,214.44,13.4,6.94,16,319,2,1,1,211,4,Hibernating
15425.0,35,4,1941.1200000000001,13.57,11.36,143,1041,4,4,4,444,12,Champions
15426.0,4,5,1134.85,4.93,9.43,230,534,5,4,4,544,13,Champions
15428.0,22,3,668.97,17.6,7.04,38,245,4,3,3,433,10,Potential_Loyalists
15430.0,102,2,954.75,26.52,18.53,36,309,2,3,3,233,8,Need_Attention
15431.0,137,1,153.24,76.62,64.23,2,84,2,1,1,211,4,Hibernating
15432.0,176,1,149.57,24.93,11.34,6,27,1,1,1,111,3,Hibernating
15434.0,9,6,1525.5800000000002,19.31,9.83,79,776,5,5,4,554,14,Champions
15437.0,275,1,193.29000000000002,16.11,6.69,12,98,1,1,1,111,3,Hibernating
15439.0,39,4,1269.05,22.26,17.41,57,572,3,4,4,344,11,Loyal_Customers
15441.0,31,3,1254.21,22.0,12.58,57,587,4,3,4,434,11,Potential_Loyalists
15443.0,109,7,1900.64,7.51,7.74,253,1060,2,5,4,254,11,Need_Attention
15445.0,225,1,171.0,19.0,7.89,9,60,1,1,1,111,3,Hibernating
15446.0,11,3,399.75,3.57,2.43,112,265,5,3,2,532,10,Potential_Loyalists
15447.0,162,4,337.71000000000004,16.89,4.42,20,143,2,4,2,242,8,About_To_Sleep
15448.0,309,1,294.17,14.01,3.59,21,255,1,1,2,112,4,Hibernating
15451.0,69,2,226.86,3.78,3.63,60,76,3,3,1,331,7,Others
15452.0,25,3,1256.63,8.79,6.38,143,807,4,3,4,434,11,Potential_Loyalists
15454.0,253,1,126.89,8.46,6.29,15,60,1,1,1,111,3,Hibernating
15455.0,232,1,38.25,19.12,9.02,2,3,1,1,1,111,3,Hibernating
15456.0,38,7,1656.93,9.8,8.94,169,2094,3,5,4,354,12,Loyal_Customers
15458.0,37,1,208.8,34.8,4.29,6,144,3,1,1,311,5,Others
15459.0,52,2,202.83,28.98,20.5,7,121,3,3,1,331,7,Others
15461.0,95,2,429.7,214.85,6.86,2,230,2,3,2,232,7,About_To_Sleep
15462.0,80,1,502.45,16.75,6.24,30,323,2,1,3,213,6,Others
15465.0,4,15,5281.53,32.01,43.75,165,1506,5,5,5,555,15,Champions
15466.0,24,3,1225.93,5.98,6.04,205,695,4,3,4,434,11,Potential_Loyalists
15468.0,27,1,962.97,17.2,9.95,56,1245,4,1,3,413,8,New_Customers
15469.0,73,1,335.70000000000005,17.67,3.45,19,134,2,1,2,212,5,Hibernating
15470.0,210,1,63.419999999999995,15.85,5.53,4,232,1,1,1,111,3,Hibernating
15471.0,15,2,837.53,10.21,21.52,82,414,4,3,3,433,10,Potential_Loyalists
15473.0,79,1,274.8,91.6,18.01,3,104,2,1,2,212,5,Hibernating
15474.0,230,1,150.35,7.91,7.83,19,55,1,1,1,111,3,Hibernating
15476.0,15,4,2209.98,27.97,23.84,79,1174,4,4,5,445,13,Champions
15477.0,284,1,368.4,184.2,172.25,2,216,1,1,2,112,4,Hibernating
15478.0,210,1,583.5600000000001,23.34,15.1,25,319,1,1,3,113,5,Others
15479.0,368,1,147.4,16.38,2.31,9,38,1,1,1,111,3,Hibernating
15480.0,104,3,3504.94,20.74,63.03,169,1548,2,3,5,235,10,Need_Attention
15481.0,36,1,1993.34,52.46,51.09,38,1450,3,1,4,314,8,Others
15482.0,21,7,3537.6,69.36,72.82,51,1512,4,5,5,455,14,Champions
15483.0,20,6,592.56,3.2,3.78,185,614,4,5,3,453,12,Loyal_Customers
15484.0,175,2,1061.69,20.03,8.9,53,924,1,3,4,134,8,At_Risk
15485.0,8,5,3186.01,43.05,36.52,74,1263,5,4,5,545,14,Champions
15486.0,162,1,102.0,102.0,,1,40,2,1,1,211,4,Hibernating
15487.0,314,1,231.32,16.52,6.21,14,144,1,1,1,111,3,Hibernating
15488.0,91,4,340.6,37.84,43.38,9,178,2,4,2,242,8,About_To_Sleep
